X,Y,FID,Bundesland,Name,Baujahr,Gesamtleistung__MW_,Anzahl,Typ__WKA_,Ort,Landkreis,Breitengrad,Längengrad,Projektierer___Betreiber,Bemerkungen
8.100278,51.788056,2049,Nordrhein-Westfalen,Windpark Beckum,,,,Enron 1.5sl (2×),,,51.788056,8.100278,,
9.065556,51.7825,2050,Nordrhein-Westfalen,Windpark Pömbsen,1999,"9,6",9,Tacke TW 600 (1×),Pömbsen,HX,51.7825,9.065556,"WindEnergieBüro, Energiequelle, Anröchter Windkraft",
9.065556,51.7825,2051,Nordrhein-Westfalen,Windpark Pömbsen,2000,,,HSW 1000/57 (2×),,,51.7825,9.065556,,
9.065556,51.7825,2052,Nordrhein-Westfalen,Windpark Pömbsen,2004,,,Nordex N60 (2×),,,51.7825,9.065556,,
9.065556,51.7825,2053,Nordrhein-Westfalen,Windpark Pömbsen,2014,,,Enercon E-58 (2×),,,51.7825,9.065556,,
9.065556,51.7825,2054,Nordrhein-Westfalen,Windpark Pömbsen,,,,GE Wind Energy 1.5sl (1×),,,51.7825,9.065556,,
9.065556,51.7825,2055,Nordrhein-Westfalen,Windpark Pömbsen,,,,Enercon E-53 (1×),,,51.7825,9.065556,,
11.8432222220001,51.781111111,2056,Sachsen-Anhalt,Windkraftanlagen Poley,2003,"3,6",2,Enercon E-66/18.70(2×),Poley,SLK,51.7811111111111,11.8432222222222,Bürgerstrom,
12.1261111110001,51.779166667,2057,Sachsen-Anhalt,Windpark Mosigkau-Quellendorf-Libbesdorf,2003,"43,5",22,Enercon E-66/18.70(4×),Mosigkau,DE,51.7791666666667,12.1261111111111,WSB,
12.1261111110001,51.779166667,2058,Sachsen-Anhalt,Windpark Mosigkau-Quellendorf-Libbesdorf,2005,,,Enercon E-70(18×),Quellendorf,ABI,51.7791666666667,12.1261111111111,,
12.1261111110001,51.779166667,2059,Sachsen-Anhalt,Windpark Mosigkau-Quellendorf-Libbesdorf,2007,,,,Libbesdorf,,51.7791666666667,12.1261111111111,,
12.6994444440001,51.775277778,2060,Sachsen-Anhalt,Windpark Dorna-Kemberg-Schnellin,2000,"79,1",44,Enercon E-66/15.66(13×),Dorna,WB,51.7752777777778,12.6994444444444,"EnBW,E.ON Climate & Renewables, WP Dorna",
12.6994444440001,51.775277778,2061,Sachsen-Anhalt,Windpark Dorna-Kemberg-Schnellin,2002,,,Vestas V80-2MW(10×),Kemberg,,51.7752777777778,12.6994444444444,,
12.6994444440001,51.775277778,2062,Sachsen-Anhalt,Windpark Dorna-Kemberg-Schnellin,2005,,,Südwind S70(10×),Schnellin,,51.7752777777778,12.6994444444444,,
12.6994444440001,51.775277778,2063,Sachsen-Anhalt,Windpark Dorna-Kemberg-Schnellin,2012,,,Vestas V90-2MW(6×),,,51.7752777777778,12.6994444444444,,
12.6994444440001,51.775277778,2064,Sachsen-Anhalt,Windpark Dorna-Kemberg-Schnellin,2014,,,Nordex N117/2400(4×),,,51.7752777777778,12.6994444444444,,
12.6994444440001,51.775277778,2065,Sachsen-Anhalt,Windpark Dorna-Kemberg-Schnellin,,,,Vestas V112-3.0MW(1×),,,51.7752777777778,12.6994444444444,,
11.6588333330001,51.774166667,2066,Sachsen-Anhalt,Windpark Walkhügel,2000,"40,2",22,Enercon E-66/18.70(19×),Bernburg,SLK,51.7741666666667,11.6588333333333,"Volkswind, WP Walkhügel",errichtet an derA 14
11.6588333330001,51.774166667,2067,Sachsen-Anhalt,Windpark Walkhügel,2002,,,Enercon E-70(3×),Güsten,,51.7741666666667,11.6588333333333,,
11.6588333330001,51.774166667,2068,Sachsen-Anhalt,Windpark Walkhügel,2009,,,,Ilberstedt,,51.7741666666667,11.6588333333333,,
7.187203,51.772934,2069,Nordrhein-Westfalen,Windpark Lavesum-Sythen,2016,"24,0",8,Nordex N131/3000 (8×),Lavesum,RE,51.772934,7.187203,"WWU Wind, Windenergie Haltern am See",Errichtet an der A 43
7.187203,51.772934,2070,Nordrhein-Westfalen,Windpark Lavesum-Sythen,,,,,Sythen,,51.772934,7.187203,,
7.201037,51.771884,2071,Nordrhein-Westfalen,Windkraftanlage Sythen,2002,"3,05",1,Enercon E-115 (1×),Sythen,RE,51.771884,7.201037,SL Naturenergie,Repowering 2016 (vorher 1× Enercon E-40/6.44)
7.201037,51.771884,2072,Nordrhein-Westfalen,Windkraftanlage Sythen,2016,,,,,,51.771884,7.201037,,
8.472778,51.77,2073,Nordrhein-Westfalen,Windpark Westenholz,2010,"6,35",2,Enercon E-70 (1×),Westenholz,PB,51.77,8.472778,"Evergy, Murphy&Spitz GreenEnergy",
8.472778,51.77,2074,Nordrhein-Westfalen,Windpark Westenholz,2012,,,Vestas V90-2MW (1×),,,51.77,8.472778,,
8.472778,51.77,2075,Nordrhein-Westfalen,Windpark Westenholz,2015–2016,,,Senvion MM92 (1×),,,51.77,8.472778,,
11.85125,51.76625,2076,Sachsen-Anhalt,Windkraftanlagen Wohlsdorf,2003,"3,6",2,Enercon E-66/18.70(2×),Wohlsdorf,SLK,51.76625,11.85125,"Energiequelle, Bürgerstrom",
11.601138889,51.7647777780001,2077,Sachsen-Anhalt,Windpark Amesdorf[6][7],2002,"12,5",8,GE Wind Energy 1.5sl(7×),Amesdorf,SLK,51.7647777777778,11.6011388888889,"Energiequelle, Ökofair Energie, Windwärts",
11.601138889,51.7647777780001,2078,Sachsen-Anhalt,Windpark Amesdorf[6][7],2012,,,Vestas V90-2MW(1×),,,51.7647777777778,11.6011388888889,,
11.826111111,51.763888889,2079,Sachsen-Anhalt,Windpark Baalberge,2001,"13,65",13,Vestas V52-850kW(9×),Baalberge,SLK,51.7638888888889,11.8261111111111,"ETL, Ostwind, Zopf",
11.826111111,51.763888889,2080,Sachsen-Anhalt,Windpark Baalberge,,,,Südwind S70(4×),,,51.7638888888889,11.8261111111111,,
7.7675,51.761944,2081,Nordrhein-Westfalen,Windpark Drensteinfurt,2002,"2,0",3,Enercon E-40/6.44 (2×),Walstedde,WAF,51.761944,7.7675,,
7.7675,51.761944,2082,Nordrhein-Westfalen,Windpark Drensteinfurt,2005,,,Enercon E-48 (1×),,,51.761944,7.7675,,
12.9833333330001,51.76,2083,Sachsen-Anhalt,Windpark Purzien,2007,"3,2",4,Enercon E-48(4×),Purzien,WB,51.76,12.9833333333333,WSB,
8.293056,51.758889,2084,Nordrhein-Westfalen,Windkraftanlagen Langenberg,2002,"4,0",2,Vestas V80-2MW (2×),Langenberg,GT,51.758889,8.293056,Pommer & Schwarz EEG,
14.094722222,51.758055556,2085,Berlin und Brandenburg,Windpark Vetschau,2011,"16,4",7,Vestas V90-2MW(1×),Lobendorf,OSL,51.7580555555556,14.0947222222222,PROMETHEUS,
14.094722222,51.758055556,2086,Berlin und Brandenburg,Windpark Vetschau,2015,,,Nordex N117/2400(6×),,,51.7580555555556,14.0947222222222,,
11.386388889,51.7575,2087,Sachsen-Anhalt,Windpark Reinstedt,1998,"62,25",34,WindWorld W5200 (3×),Reinstedt,HZ,51.7575,11.3863888888889,MDP,
11.386388889,51.7575,2088,Sachsen-Anhalt,Windpark Reinstedt,2001,,,NEG Micon NM72/1500(18×),,,51.7575,11.3863888888889,,
11.386388889,51.7575,2089,Sachsen-Anhalt,Windpark Reinstedt,2010,,,Enercon E-82(5×),,,51.7575,11.3863888888889,,
11.386388889,51.7575,2090,Sachsen-Anhalt,Windpark Reinstedt,2011,,,Enercon E-82 E2(10×),,,51.7575,11.3863888888889,,
9.332667,51.756778,2091,Nordrhein-Westfalen,Windpark Bosseborn,2001,"9,55",10,AN Bonus 1000/54 (5×),Bosseborn,HX,51.756778,9.332667,"E&U Service, Wind-Power",
9.332667,51.756778,2092,Nordrhein-Westfalen,Windpark Bosseborn,2002,,,Nordex N62 (1×),,,51.756778,9.332667,,
9.332667,51.756778,2093,Nordrhein-Westfalen,Windpark Bosseborn,2003,,,NEG Micon NM60/1000 (1×),,,51.756778,9.332667,,
9.332667,51.756778,2094,Nordrhein-Westfalen,Windpark Bosseborn,,,,Lagerwey LW 50/750 (3×),,,51.756778,9.332667,,
12.7570277780001,51.7509166670001,2095,Sachsen-Anhalt,Windkraftanlage Trebitz,1995,"0,27",1,Südwind N3127 (1×),Trebitz,WB,51.7509166666667,12.7570277777778,,
14.1166944440001,51.7500833330001,2096,Berlin und Brandenburg,Windpark Eichow,2006,"23,5",11,Vestas V90-2MW(6×),Eichow,SPN,51.7500833333333,14.1166944444444,Green Wind,
14.1166944440001,51.7500833330001,2097,Berlin und Brandenburg,Windpark Eichow,2015,,,Siemens SWT-2.3-113(5×),,,51.7500833333333,14.1166944444444,,
8.640194,51.748889,2098,Nordrhein-Westfalen,Windkraftanlage Sande,2013,"2,3",1,Enercon E-82 E2 (1×),Sande,PB,51.748889,8.640194,Stadtentwässerungsbetrieb Paderborn,"errichtet auf dem Gelände einer Kläranlage, Eigenversorgung des Betriebes"
8.931944,51.743889,2099,Nordrhein-Westfalen,Windpark Altenbeken-Buke,1990,"20,55",14,Nordex N27 (4×),Altenbeken,PB,51.743889,8.931944,Buker Windkraft,"Repowering 2012, 2013, 2014 und 2015 (8× Enercon E-82 E2 statt 1× Tacke TW 60, 1× AN Bonus 150/30, 1× AN Bonus 450/37, 2× Nordex N29, 3× Tacke TW 600, 1× AN Bonus 1000/54, 1× Enercon E-30/2.30, 2× Enercon E-40/5.40, 2× Nordex N54, 1× AN Bonus 600/41, 1× Nordex N43, 1× DeWind D4/48 und 1× Vestas V47-660kW)"
8.931944,51.743889,2100,Nordrhein-Westfalen,Windpark Altenbeken-Buke,1992,,,Enercon E-40/5.40 (1×),Buke,,51.743889,8.931944,,
8.931944,51.743889,2101,Nordrhein-Westfalen,Windpark Altenbeken-Buke,1995,,,HSW 1000/57 (1×),,,51.743889,8.931944,,
8.931944,51.743889,2102,Nordrhein-Westfalen,Windpark Altenbeken-Buke,1996,,,Enercon E-82 E2 (8×),,,51.743889,8.931944,,
8.931944,51.743889,2103,Nordrhein-Westfalen,Windpark Altenbeken-Buke,1997,,,,,,51.743889,8.931944,,
8.931944,51.743889,2104,Nordrhein-Westfalen,Windpark Altenbeken-Buke,1998,,,,,,51.743889,8.931944,,
8.931944,51.743889,2105,Nordrhein-Westfalen,Windpark Altenbeken-Buke,1999,,,,,,51.743889,8.931944,,
8.931944,51.743889,2106,Nordrhein-Westfalen,Windpark Altenbeken-Buke,2012,,,,,,51.743889,8.931944,,
8.931944,51.743889,2107,Nordrhein-Westfalen,Windpark Altenbeken-Buke,2013,,,,,,51.743889,8.931944,,
8.931944,51.743889,2108,Nordrhein-Westfalen,Windpark Altenbeken-Buke,2014,,,,,,51.743889,8.931944,,
8.931944,51.743889,2109,Nordrhein-Westfalen,Windpark Altenbeken-Buke,2015–2016,,,,,,51.743889,8.931944,,
13.9291666670001,51.7416666670001,2110,Berlin und Brandenburg,Windkraftanlagen Calau,1998,"1,2",2,DeWind D4/48 (2×),Säritz,OSL,51.7416666666667,13.9291666666667,PROMETHEUS,
13.8783333330001,51.7416666670001,2111,Berlin und Brandenburg,Windpark Calau-Schadewitz,2009,"74,0",26,Vestas V90-2MW(4×),Schadewitz,OSL,51.7416666666667,13.8783333333333,"UKA, PNE Wind",Errichtet an derA13
13.8783333330001,51.7416666670001,2112,Berlin und Brandenburg,Windpark Calau-Schadewitz,2012,,,Vestas V112-3.0MW(22×),,,51.7416666666667,13.8783333333333,,
13.8783333330001,51.7416666670001,2113,Berlin und Brandenburg,Windpark Calau-Schadewitz,2014,,,,,,51.7416666666667,13.8783333333333,,
14.0011666670001,51.7383055560001,2114,Berlin und Brandenburg,Windpark Calau,2012,"6,9",3,Enercon E-82 E2(3×),Calau,OSL,51.7383055555556,14.0011666666667,"Thüga,wpd",
14.010555556,51.7380555560001,2115,Berlin und Brandenburg,Windpark Gahlen,2011,"7,5",3,Nordex N100/2500(3×),Gahlen,OSL,51.7380555555556,14.0105555555556,"WSB, WP Gahlen",
11.8974166670001,51.734527778,2116,Sachsen-Anhalt,Windkraftanlage Dohndorf,1998,"0,6",1,Vestas V44-600kW(1×),Dohndorf,ABI,51.7345277777778,11.8974166666667,,
11.8974166670001,51.734527778,2117,Sachsen-Anhalt,Windkraftanlage Löbnitz a. d. Linde,1998,"0,5",1,Enercon E-40/5.40(1×),Löbnitz a. d. Linde,ABI,51.7345277777778,11.8974166666667,,
10.222805556,51.732861111,2118,"Bremen, Hamburg und Niedersachsen",Windkraftanlage Osterode,1996,"0,5",2,Enercon E-40/5.40(1×),Petershütte,GÖ,51.7328611111111,10.2228055555556,,
11.612361111,51.7316388890001,2119,Sachsen-Anhalt,Windkraftanlage Schackstedt,2007,"2,0",1,Vestas V90-2MW(1×),Schackstedt,SLK,51.7316388888889,11.6123611111111,ABO Wind,
13.408333333,51.7305555560001,2120,Berlin und Brandenburg,Windpark Wehrhain,2009,"16,0",8,Vestas V90-2MW(8×),Wehrhain,EE,51.7305555555556,13.4083333333333,DIF Infrastructure II,
7.131958,51.727621,2121,Nordrhein-Westfalen,Windpark Bergbossendorf,2009,"10,3",4,REpower MM92 (1×),Bergbossendorf,RE,51.727621,7.131958,"NOTUS energy, WEA Solution, WWU Wind, WIKONO",
7.131958,51.727621,2122,Nordrhein-Westfalen,Windpark Bergbossendorf,2014,,,Senvion MM92 (1×),,,51.727621,7.131958,,
7.131958,51.727621,2123,Nordrhein-Westfalen,Windpark Bergbossendorf,2015,,,Senvion 3.2M114 (1×),,,51.727621,7.131958,,
7.131958,51.727621,2124,Nordrhein-Westfalen,Windpark Bergbossendorf,,,,Senvion 3.0M122 (1×),,,51.727621,7.131958,,
8.892222,51.726667,2125,Nordrhein-Westfalen,Windpark Schwaney,1992,"46,85",22,Enercon E-40/5.40 (2×),Neuenbeken,PB,51.726667,8.892222,"H & P Windkraft, Buker Windkraft","Repowering 2012 und 2014 (3× Enercon E-70 und 7× Enercon E-82 E2 statt 3× AN Bonus 150/30, 1× Micon M700-225, 6× Tacke TW 600, 3× Enercon E-40/5.40, 3× Nordex N43 und 2× Vestas V44-600kW);"
8.892222,51.726667,2126,Nordrhein-Westfalen,Windpark Schwaney,1994,,,Enercon E-70 (4×),Schwaney,,51.726667,8.892222,,"eine Anlage des Typs Enercon E-66/15.66 sollte im Rahmen eines weiteren Repowerings demontiert werden, diese brach Ende Januar jedoch in sich zusammen. Mittlerweile wird diese Anlage durch eine von Typ Enercon E-115 ersetzt."
8.892222,51.726667,2127,Nordrhein-Westfalen,Windpark Schwaney,1995,,,Enercon E-82 (1×),,,51.726667,8.892222,,
8.892222,51.726667,2128,Nordrhein-Westfalen,Windpark Schwaney,1996,,,Enercon E-82 E2 (13×),,,51.726667,8.892222,,
8.892222,51.726667,2129,Nordrhein-Westfalen,Windpark Schwaney,1997,,,Vestas V90-2MW (1×),,,51.726667,8.892222,,
8.892222,51.726667,2130,Nordrhein-Westfalen,Windpark Schwaney,1999,,,Enercon E-115 (1×),,,51.726667,8.892222,,
8.892222,51.726667,2131,Nordrhein-Westfalen,Windpark Schwaney,2005,,,,,,51.726667,8.892222,,
8.892222,51.726667,2132,Nordrhein-Westfalen,Windpark Schwaney,2009,,,,,,51.726667,8.892222,,
8.892222,51.726667,2133,Nordrhein-Westfalen,Windpark Schwaney,2010,,,,,,51.726667,8.892222,,
8.892222,51.726667,2134,Nordrhein-Westfalen,Windpark Schwaney,2011,,,,,,51.726667,8.892222,,
8.892222,51.726667,2135,Nordrhein-Westfalen,Windpark Schwaney,2012,,,,,,51.726667,8.892222,,
8.892222,51.726667,2136,Nordrhein-Westfalen,Windpark Schwaney,2014,,,,,,51.726667,8.892222,,
8.892222,51.726667,2137,Nordrhein-Westfalen,Windpark Schwaney,2016,,,,,,51.726667,8.892222,,
11.464777778,51.7241666670001,2138,Sachsen-Anhalt,Windpark Aschersleben[8],2001,"2,64",4,Vestas V47-660kW(4×),Aschersleben,SLK,51.7241666666667,11.4647777777778,heliotec,
7.469722,51.723889,2139,Nordrhein-Westfalen,Windpark Selm,2006,"8,0",4,Enercon E-70 (4×),Selm,UN,51.723889,7.469722,SL-Windenergie,
11.398611111,51.7236111110001,2140,Sachsen-Anhalt,Windpark Ermsleben,2002,"7,5",5,NEG Micon NM72/1500(5×),Endorf,HZ,51.7236111111111,11.3986111111111,MDP,
8.838056,51.721944,2141,Nordrhein-Westfalen,Windpark Benhausen,1997,"29,06",23,AN Bonus 600/44 (1×),Benhausen,PB,51.721944,8.838056,"CW consult, H&P Windkraft",Repowering geplant
8.838056,51.721944,2142,Nordrhein-Westfalen,Windpark Benhausen,2000,,,Enercon E-40/5.40 (3×),Neuenbeken,,51.721944,8.838056,,
8.838056,51.721944,2143,Nordrhein-Westfalen,Windpark Benhausen,2001,,,HSW 1000/57 (2×),,,51.721944,8.838056,,
8.838056,51.721944,2144,Nordrhein-Westfalen,Windpark Benhausen,2002,,,Enercon E-58 (1×),,,51.721944,8.838056,,
8.838056,51.721944,2145,Nordrhein-Westfalen,Windpark Benhausen,2012,,,Vestas V47-660kW (1×),,,51.721944,8.838056,,
8.838056,51.721944,2146,Nordrhein-Westfalen,Windpark Benhausen,2015–2016,,,Vestas V52-850kW (1×),,,51.721944,8.838056,,
8.838056,51.721944,2147,Nordrhein-Westfalen,Windpark Benhausen,,,,Vestas V66-1.65MW (5×),,,51.721944,8.838056,,
8.838056,51.721944,2148,Nordrhein-Westfalen,Windpark Benhausen,,,,Enercon E-40/6.44 (3×),,,51.721944,8.838056,,
8.838056,51.721944,2149,Nordrhein-Westfalen,Windpark Benhausen,,,,Enercon E-70 (1×),,,51.721944,8.838056,,
8.838056,51.721944,2150,Nordrhein-Westfalen,Windpark Benhausen,,,,Enercon E-82 E2 (4×),,,51.721944,8.838056,,
8.838056,51.721944,2151,Nordrhein-Westfalen,Windpark Benhausen,,,,Enercon E-53 (1×),,,51.721944,8.838056,,
11.4032777780001,51.7215833330001,2152,Sachsen-Anhalt,Windpark Welbsleben,2001,"7,5",5,NEG Micon NM72/1500(5×),Welbsleben,MSH,51.7215833333333,11.4032777777778,"MDP, Umweltkontor",
11.644166667,51.721111111,2153,Sachsen-Anhalt,Windpark Alsleben[4][5],2005,"55,5",40,GE Wind Energy 1.5sl(36×),Alsleben,SLK,51.7211111111111,11.6441666666667,"DEW21, heliotec, eab, Sabowind",
11.644166667,51.721111111,2154,Sachsen-Anhalt,Windpark Alsleben[4][5],2007,,,Südwind S77(1×),,,51.7211111111111,11.6441666666667,,
11.644166667,51.721111111,2155,Sachsen-Anhalt,Windpark Alsleben[4][5],2016,,,GE Wind 2.75-120 (3×),,,51.7211111111111,11.6441666666667,,
14.1066666670001,51.7202777780001,2156,Berlin und Brandenburg,Windkraftanlage Laasow,2006,"2,5",1,Fuhrländer FL 2500(1×),Laasow,OSL,51.7202777777778,14.1066666666667,EFI Wind,"bis Ende 2012 höchste Windkraftanlage der Welt (Nabenhöhe 160 m, Gesamthöhe 205 m)"
7.870278,51.72,2157,Nordrhein-Westfalen,Windpark Heessen,1996,"6,4",6,Enercon E-40/5.40 (1×),Heessen,HAM,51.72,7.870278,,
7.870278,51.72,2158,Nordrhein-Westfalen,Windpark Heessen,2001,,,Enercon E-40/6.44 (1×),,,51.72,7.870278,,
7.870278,51.72,2159,Nordrhein-Westfalen,Windpark Heessen,2002,,,GE Wind Energy 1.5sl (3×),,,51.72,7.870278,,
7.870278,51.72,2160,Nordrhein-Westfalen,Windpark Heessen,2009,,,Enercon E-48 (1×),,,51.72,7.870278,,
11.5625,51.719722222,2161,Sachsen-Anhalt,Windpark Drohndorf,1999,"48,3",39,WindWorld W5200 (14×),Drohndorf,SLK,51.7197222222222,11.5625,MDP,
11.5625,51.719722222,2162,Sachsen-Anhalt,Windpark Drohndorf,2000,,,DeWind D6/64 (12×),Mehringen,,51.7197222222222,11.5625,,
11.5625,51.719722222,2163,Sachsen-Anhalt,Windpark Drohndorf,2003,,,REpower MD77(7×),,,51.7197222222222,11.5625,,
11.5625,51.719722222,2164,Sachsen-Anhalt,Windpark Drohndorf,2004,,,REpower MM82(6×),,,51.7197222222222,11.5625,,
8.869722,51.715556,2165,Nordrhein-Westfalen,Windpark Dahl,1996,"33,75",22,AN Bonus 600/41 (1×),Dahl,PB,51.715556,8.869722,MaKa Windkraft,Repowering 2012 (2× Enercon E-70statt 2× AN Bonus 600/41)
8.869722,51.715556,2166,Nordrhein-Westfalen,Windpark Dahl,1998,,,Tacke TW 600 (4×),Neuenbeken,,51.715556,8.869722,,
8.869722,51.715556,2167,Nordrhein-Westfalen,Windpark Dahl,2001,,,Enercon E-66/15.66 (8×),,,51.715556,8.869722,,
8.869722,51.715556,2168,Nordrhein-Westfalen,Windpark Dahl,2012,,,AN Bonus 1000/54 (1×),,,51.715556,8.869722,,
8.869722,51.715556,2169,Nordrhein-Westfalen,Windpark Dahl,2013,,,Vestas V66-1.65MW (1×),,,51.715556,8.869722,,
8.869722,51.715556,2170,Nordrhein-Westfalen,Windpark Dahl,2014,,,Enercon E-70 (2×),,,51.715556,8.869722,,
8.869722,51.715556,2171,Nordrhein-Westfalen,Windpark Dahl,2015–2016,,,Enercon E-82 E2 (5×),,,51.715556,8.869722,,
11.463416667,51.7140555560001,2172,Sachsen-Anhalt,Windpark Quenstedt,2000,"17,4",11,Tacke TW 1.5s (8×),Quenstedt,MSH,51.7140555555556,11.4634166666667,"Enertrag,Prokon",
11.463416667,51.7140555560001,2173,Sachsen-Anhalt,Windpark Quenstedt,2004,,,Enercon E-66/18.70(3×),,,51.7140555555556,11.4634166666667,,
7.673111,51.712889,2174,Nordrhein-Westfalen,Windkraftanlage Wessel,1992,"0,08",1,Enercon-17 (1×),Wessel,UN,51.712889,7.673111,Andreas Möer,
11.9125,51.711111111,2175,Sachsen-Anhalt,Windpark Wörbzig[46],1999,"29,7",18,Vestas V66-1.65MW(18×),Wörbzig,ABI,51.7111111111111,11.9125,ge3000,
11.9125,51.711111111,2176,Sachsen-Anhalt,Windpark Wörbzig[46],,,,,Pfaffendorf,,51.7111111111111,11.9125,,
12.2391666670001,51.707777778,2177,Sachsen-Anhalt,Windpark Thurland,2002,"62,7",32,GE Wind Energy 1.5sl(5×),Thurland,ABI,51.7077777777778,12.2391666666667,"Enertrag, WSB, WP Thurland",
12.2391666670001,51.707777778,2178,Sachsen-Anhalt,Windpark Thurland,2005–2006,,,DeWind D8.0 (5×),Siebenhausen,,51.7077777777778,12.2391666666667,,
12.2391666670001,51.707777778,2179,Sachsen-Anhalt,Windpark Thurland,2007,,,Enercon E-66/20.70(4×),Wolfen,,51.7077777777778,12.2391666666667,,
12.2391666670001,51.707777778,2180,Sachsen-Anhalt,Windpark Thurland,2013,,,Enercon E-70(17×),Bobbau,,51.7077777777778,12.2391666666667,,
12.2391666670001,51.707777778,2181,Sachsen-Anhalt,Windpark Thurland,,,,Enercon E-82 E2(1×),Raguhn,,51.7077777777778,12.2391666666667,,
13.506388889,51.706944444,2182,Berlin und Brandenburg,Windpark Hillmersdorf,2009,"7,5",5,Südwind S77(5×),Hillmersdorf,EE,51.7069444444445,13.5063888888889,EFI Wind,
7.60925,51.7045,2183,Nordrhein-Westfalen,Windkraftanlage Werne-Höltingweg,2000,"0,6",1,Enercon E-40/6.44 (1×),Werne,UN,51.7045,7.60925,Andreas Möer,
8.651944,51.702556,2184,Nordrhein-Westfalen,Windpark Scharmede,2000,"5,4",3,Enercon E-53 (1×),Scharmede,PB,51.702556,8.651944,"GEO, Aufwind Scharmede","Repowering 2011 (2× Enercon E-82 E2 statt 3× Enercon E-40/6.44);"
8.651944,51.702556,2185,Nordrhein-Westfalen,Windpark Scharmede,2002,,,Enercon E-82 E2 (2×),,,51.702556,8.651944,,Rückbau von je 1× Enercon E-66/18.70 und Gamesa G58-850kWAnfang 2016
8.651944,51.702556,2186,Nordrhein-Westfalen,Windpark Scharmede,2004,,,,,,51.702556,8.651944,,
8.651944,51.702556,2187,Nordrhein-Westfalen,Windpark Scharmede,2008,,,,,,51.702556,8.651944,,
8.651944,51.702556,2188,Nordrhein-Westfalen,Windpark Scharmede,2010–2011,,,,,,51.702556,8.651944,,
14.6425,51.7,2189,Berlin und Brandenburg,Windpark Groß Schacksdorf,2010,"16,0",8,Enercon E-82(8×),Groß Schacksdorf,SPN,51.7,14.6425,WSB,
9.31514,51.699206,2190,Nordrhein-Westfalen,Windpark Twerberg,2016,"18,7",7,GE Wind Energy 2.5-120 (3×),Amelunxen,HX,51.699206,9.31514,WP Twerberg,im Bau
9.31514,51.699206,2191,Nordrhein-Westfalen,Windpark Twerberg,,,,GE Wind Energy 2.75-120 (2×),Drenke,,51.699206,9.31514,,
9.31514,51.699206,2192,Nordrhein-Westfalen,Windpark Twerberg,,,,GE Wind Energy 2.85-103 (2×),,,51.699206,9.31514,,
11.575,51.699166667,2193,Sachsen-Anhalt,Windpark Freckleben,1999,"6,0",5,DeWind D6/62 (4×),Freckleben,SLK,51.6991666666667,11.575,WP Freckleben,
11.575,51.699166667,2194,Sachsen-Anhalt,Windpark Freckleben,2007,,,DeWind D8.0 (1×),,,51.6991666666667,11.575,,
12.409722222,51.699166667,2195,Sachsen-Anhalt,Windpark Zschornewitz,1999,"8,0",8,DeWind D6/62 (8×),Zschornewitz,WB,51.6991666666667,12.4097222222222,Umweltkontor,errichtet auf rekultivierterAbraumhaldeimTagebau Gröbern
11.498222222,51.6981944440001,2196,Sachsen-Anhalt,Windpark Arnstedt,2001,"5,0",5,Fuhrländer FL 1000(5×),Arnstedt,MSH,51.6981944444444,11.4982222222222,,
9.204306,51.697806,2197,Nordrhein-Westfalen,Windkraftanlage Brakel,1995,"0,25",1,Nordex N29 (1×),Brakel,HX,51.697806,9.204306,,
11.5103333330001,51.69475,2198,Sachsen-Anhalt,Windpark Arnstedt,,,,,,,51.69475,11.5103333333333,,
6.921271,51.692326,2199,Nordrhein-Westfalen,Windkraftanlage Emmelkamp,2005,"2,0",1,Enercon E-70 (1×),Emmelkamp,RE,51.692326,6.921271,Windenergie Lehmberg,errichtet an der A 31
8.74,51.685278,2200,Nordrhein-Westfalen,Windpark Mönkeloh,2009,"5,6",4,Enercon E-53 (2×),Paderborn,PB,51.685278,8.74,"Stute Nahrungsmittelwerke, Paderborner Brauerei",errichtet in Gewerbegebiet zur Eigenversorgung der Betriebe
8.74,51.685278,2201,Nordrhein-Westfalen,Windpark Mönkeloh,2011,,,Enercon E-82 (1×),,,51.685278,8.74,,
8.74,51.685278,2202,Nordrhein-Westfalen,Windpark Mönkeloh,,,,Vestas V90-2MW (1×),,,51.685278,8.74,,
13.885,51.6852777780001,2203,Berlin und Brandenburg,Windkraftanlagen Gollmitz,2015,"6,4",2,Senvion 3.2M114(2×),Gollmitz,OSL,51.6852777777778,13.885,"ABO Wind, WP Gollmitz",
11.8008333330001,51.685,2204,Sachsen-Anhalt,Windpark Könnern[31],2003,"33,6",17,AN Bonus 1300/62 (5×),Könnern,SLK,51.685,11.8008333333333,Prokon,
11.8008333330001,51.685,2205,Sachsen-Anhalt,Windpark Könnern[31],2008,,,AN Bonus 2300/82 (10×),Kirchedlau,,51.685,11.8008333333333,,
11.8008333330001,51.685,2206,Sachsen-Anhalt,Windpark Könnern[31],,,,REpower MM82(2×),,,51.685,11.8008333333333,,
11.477305556,51.6847222220001,2207,Sachsen-Anhalt,Windpark Quenstedt-Arnstedt,2000,"13,44",11,Vestas V47-660kW(4×),Quenstedt,MSH,51.6847222222222,11.4773055555556,"N.prior energy, e.n.o. energy, SAB WindTeam",
11.477305556,51.6847222220001,2208,Sachsen-Anhalt,Windpark Quenstedt-Arnstedt,2007,,,GE Wind Energy 1.5sl(4×),Arnstedt,,51.6847222222222,11.4773055555556,,
